STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,FXR_CURRENCY,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,FUNCTIONAL_CAT,CURRENCY,ACCOUNTING_ENTRY,VALUATION,TRANSFORMATION,UNIT,DERIVATION_TYPE,OVERLAP,STATUS
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2018-Q4,299927233998.645,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2019-Q1,275421434992.08,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2019-Q2,281771279443.829,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2019-Q3,272014697869.22,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2019-Q4,290413751148.279,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2020-Q1,254661673427.653,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2020-Q2,284330710696.281,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2020-Q3,294435630348.802,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2020-Q4,320359595859.767,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2021-Q1,341666610280.618,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2021-Q2,363549833800.434,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2021-Q3,365244606463.995,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2021-Q4,380392224192.229,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2022-Q1,398113892565.996,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2022-Q2,367492357421.26,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2022-Q3,373272250324.083,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2022-Q4,396614340871.514,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2023-Q1,477838489737.286,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2023-Q2,487402367705.143,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2023-Q3,514120098275.274,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2023-Q4,547309031118.351,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2024-Q1,541897987640.134,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2024-Q2,602879932683.881,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2024-Q3,659683560130.403,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2024-Q4,650986466069.034,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2025-Q1,664139575233.857,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2025-Q2,714492471729.462,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2025-Q3,742003260804.066,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2025-Q4,821209809172.617,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,NV_USD,Q,2026-Q1,809859084839.91,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,1995,4.87023099379119,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,1996,4.48111167615734,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,1997,3.86214783999769,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,1998,4.50298507519879,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,1999,1.59699295032739,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2000,2.44748940816813,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2001,2.06518125619349,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2002,2.46982049758122,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2003,3.09911127729395,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2004,3.08553547933754,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2005,3.47190345919347,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2006,3.69134142337283,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2007,4.02506569368718,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2008,4.31712288025992,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2009,5.2080326434776,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2010,6.0434831403432,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2011,6.84816333981889,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2012,3.59952253859224,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2013,3.36284036607408,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2014,3.65798701391084,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2015,3.1743241,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2016,2.5719185,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2017,2.4814372,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2018,2.62581356336408,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2019,2.45792672849937,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2020,2.52372213508422,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2021,2.94555106963941,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2022,3.33725166320801,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2023,4.44423580169678,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2024,5.27962112426758,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,A,2025,6.24652671813965,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,1999-Q1,1.62345483757504,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,1999-Q2,1.63655031441804,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,1999-Q3,1.70319953131544,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,1999-Q4,1.59699295032739,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2000-Q1,2.55445893594803,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2000-Q2,2.24188751938297,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2000-Q3,2.3435226069116,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2000-Q4,2.44748940816813,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2001-Q1,2.51766042420354,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2001-Q2,2.25087615823107,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2001-Q3,2.22398514804804,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2001-Q4,2.06518125619349,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2002-Q1,2.16330812988654,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2002-Q2,2.35426193013926,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2002-Q3,2.48405996983817,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2002-Q4,2.46982049758122,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2003-Q1,2.90263130458794,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2003-Q2,2.98636403142339,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2003-Q3,3.02877402986216,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2003-Q4,3.09911127729395,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2004-Q1,2.93450866478938,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2004-Q2,2.97653274058376,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2004-Q3,3.03441251398362,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2004-Q4,3.08553547933754,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2005-Q1,2.97739214833872,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2005-Q2,3.06233650540975,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2005-Q3,3.21373859839095,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2005-Q4,3.47190345919347,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2006-Q1,3.37723215391135,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2006-Q2,3.58921376543659,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2006-Q3,3.54485486829174,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2006-Q4,3.69134142337283,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2007-Q1,3.83702707583852,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2007-Q2,4.00231973917239,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2007-Q3,4.10570976313274,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2007-Q4,4.02506569368718,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2008-Q1,3.93494138515361,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2008-Q2,4.01162764314179,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2008-Q3,3.99414918200952,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2008-Q4,4.31712288025992,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2009-Q1,4.32853834805625,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2009-Q2,4.76805469967838,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2009-Q3,5.62905450268714,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2009-Q4,5.2080326434776,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2010-Q1,5.51188084092889,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2010-Q2,5.5389931883152,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2010-Q3,5.81885448187001,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2010-Q4,6.0434831403432,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2011-Q1,6.34130258933767,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2011-Q2,6.45833189271944,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2011-Q3,6.39577987977074,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2011-Q4,6.84816333981889,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2012-Q1,7.05439140700454,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2012-Q2,6.87225933399346,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2012-Q3,7.22087843259721,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2012-Q4,3.59952253859224,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2013-Q1,3.69233521184666,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2013-Q2,3.460688849124,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2013-Q3,3.5031948570694,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2013-Q4,3.36284036607408,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2014-Q1,3.48723867463426,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2014-Q2,3.52256454197321,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2014-Q3,3.60284459851928,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2014-Q4,3.65798701391084,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2015-Q1,3.51803623826253,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2015-Q2,3.4476866,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2015-Q3,3.3609254,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2015-Q4,3.1743241,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2016-Q1,3.2808386,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2016-Q2,3.2884707,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2016-Q3,3.422293,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2016-Q4,2.5719185,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2017-Q1,2.5049171,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2017-Q2,2.3338286,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2017-Q3,2.4001504,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2017-Q4,2.4814372,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2018-Q1,2.4676869,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2018-Q2,2.4015448,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2018-Q3,2.49450173654001,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2018-Q4,2.62581356336408,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2019-Q1,2.37389543510631,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2019-Q2,2.40215628994542,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2019-Q3,2.33601027534042,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2019-Q4,2.45792672849937,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2020-Q1,2.17889416784505,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2020-Q2,2.36597106115926,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2020-Q3,2.40474722876286,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2020-Q4,2.52372213508422,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2021-Q1,2.71817993086734,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2021-Q2,2.84092063778746,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2021-Q3,2.84838432514145,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2021-Q4,2.94555106963941,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_OTHC,SHRO_PT,Q,2022-Q1,3.18221020698547,0,,,,OTHC,,,SHRO,PT,O,,
